"","rowname","colname","p_SD","R_SD"
"1076","Argininosuccinate","Pyruvate",0.0228577938580308,0.466502463054187
"1077","Argininosuccinate","Retinol",0.000944065458326593,-0.675369458128079
"1078","Argininosuccinate","S-Adenosylmethionine (SAM)",0.00371048036722674,0.676847290640394
"1079","Argininosuccinate","SAH",0.00420785080194263,0.626108374384236
"1080","Argininosuccinate","Suberic Acid",5.23043614292581e-05,-0.784729064039409
"1081","Argininosuccinate","Succinylcarnitine",0.00409957580867707,0.636945812807882
"1082","Argininosuccinate","Thiamine",0.0277636122769147,0.487684729064039
"1083","Argininosuccinate","Trigonelline",0.0296269746579671,-0.568472906403941
"1084","Argininosuccinate","UDP-GlcNAc",0.00183842308631271,0.688669950738916
"1085","Argininosuccinate","Uracil",0.00111721962455676,0.679310344827586
"1086","Argininosuccinate","Urate",0.0178327932121394,-0.558620689655172
"1087","Asparagine","Betaine",0.00928422193704351,-0.599014778325123
"1088","Asparagine","Biopterin",0.0308639472555426,-0.406403940886699
"1089","Asparagine","Cadaverine",0.00574921045904875,-0.649753694581281
"1090","Asparagine","Citraconic Acid",0.040187652437162,-0.457635467980296
"1091","Asparagine","Cystathionine",0.0194917003212145,0.5
"1092","Asparagine","Cytidine",0.00914265008279025,0.274384236453202
"1093","Asparagine","gamma-Aminobutyrate",0.0161414981785617,0.522167487684729
"1094","Asparagine","Glucose",0.0185001692361346,0.567487684729064
"1095","Asparagine","Glutamine",0.0120317654378185,0.510344827586207
"1096","Asparagine","Glyceraldehyde",0.0138248891943317,0.539408866995074
"1097","Asparagine","Glycerophosphocholine",0.00948706759184448,0.44384236453202
"1098","Asparagine","GMP",0.00967166807286599,-0.0354679802955665
"1099","Asparagine","Histidine",0.0327833886673515,0.310344827586207
"1100","Asparagine","Homoarginine",0.04982020943095,0.544334975369458
"1101","Asparagine","IMP",0.0161565525442717,-0.0177339901477832
"1102","Asparagine","Indole-2-Carboxylic Acid",0.0309803216865447,-0.345812807881773
"1103","Asparagine","Indole-3-Carboxylic Acid",0.025155284560382,-0.426600985221675
"1104","Asparagine","Leucine /D-Norleucine",0.00052169238630177,0.504926108374384
"1105","Asparagine","Methionine",0.00900098521059091,0.492610837438424
"1106","Asparagine","n-Glycylproline",0.0349044703184103,0.372413793103448
"1107","Asparagine","N6-Acetyl-Lysine",0.0307178006049992,0.553694581280788
"1108","Asparagine","Niacinamide",0.00648924915462654,0.16551724137931
"1109","Asparagine","Oxalacetate",0.00651081729229662,-0.65320197044335
"1110","Asparagine","Phenylalanine",0.00384025488739322,0.491625615763547
"1111","Asparagine","Pyridoxamine",0.00484564310479581,-0.625123152709359
"1112","Asparagine","S-Adenosylmethionine (SAM)",0.0226923514464684,0.522660098522167
"1113","Asparagine","SAH",0.00527219127256201,0.642364532019704
"1114","Asparagine","Succinylcarnitine",0.00545426842472939,0.560591133004926
"1115","Asparagine","Sucrose",0.0107762404444194,-0.357142857142857
"1116","Asparagine","Tryptophan",0.00957376072065256,0.344334975369458
"1117","Asparagine","Urate",0.0139060039037939,-0.512315270935961
"1118","Asparagine","Uridine",0.00956230937802801,0.353694581280788
"1119","Asparagine","Valine",0.0384262063395713,0.340394088669951
"1120","Aspartic Acid","Azelaic Acid",0.0021356066941327,0.554679802955665
"1121","Aspartic Acid","Choline",0.0361885120381393,0.433497536945813
"1122","Aspartic Acid","Creatine",0.0225700422597318,0.459113300492611
"1123","Aspartic Acid","D-Leucic Acid",0.017054102811111,0.495566502463054
"1124","Aspartic Acid","Glucosamine",0.00510092023813748,-0.445320197044335
"1125","Aspartic Acid","Glucose",0.0374506416442648,-0.433990147783251
"1126","Aspartic Acid","Glutaric Acid",0.00265749497547086,0.498522167487685
"1127","Aspartic Acid","Glyceraldehyde",0.0284504719152324,-0.450246305418719
"1128","Aspartic Acid","Histamine",0.015484945229016,0.496059113300493
"1129","Aspartic Acid","Maleic Acid",0.0499037035337157,0.387192118226601
"1130","Aspartic Acid","N-Acetyl-Aspartate (NAA)",0.00141658959806472,0.587192118226601
"1131","Aspartic Acid","N-AcetylGlycine",0.0124439546568866,0.407881773399015
"1132","Aspartic Acid","n-Glycylproline",0.0481976059750361,-0.401970443349754
"1133","Aspartic Acid","PEP",0.0384793809824995,-0.364532019704433
"1134","Aspartic Acid","Pyruvate",0.00429326564235964,-0.554187192118227
"1135","Aspartic Acid","S-Adenosylmethionine (SAM)",0.0159735138159077,-0.438916256157635
"1136","Aspartic Acid","Suberic Acid",0.00149427969981688,0.536453201970443
"1137","Aspartic Acid","Succinate",0.0305596072456658,0.504433497536946
"1138","Aspartic Acid","Succinylcarnitine",0.0184927847396012,-0.454679802955665
"1139","Aspartic Acid","Sucrose",0.038678765940232,0.491625615763547
"1140","Aspartic Acid","Thiamine",0.0215415788028458,-0.524630541871921
"1141","Aspartic Acid","Trigonelline",0.0203484487940388,0.461083743842364
"1142","Aspartic Acid","Uracil",0.0232349424818702,-0.499507389162561
"1143","Azelaic Acid","Betaine",3.0393158083713e-07,0.841871921182266
"1144","Azelaic Acid","Cadaverine",0.0118725665367206,0.574384236453202
"1145","Azelaic Acid","Cholecalciferol",4.30223119270732e-06,0.850738916256157
"1146","Azelaic Acid","Cholesteryl Sulfate",0.0140877838703172,0.563054187192118
"1147","Azelaic Acid","Choline",5.39440954717474e-05,0.767980295566502
"1148","Azelaic Acid","Citraconic Acid",0.023798203611172,0.695566502463054
"1149","Azelaic Acid","Creatine",7.2304290131599e-05,0.78423645320197
"1150","Azelaic Acid","Cystathionine",0.0113273952173332,-0.585714285714286
"1151","Azelaic Acid","Cysteinyl-Glycine (Cys-Gly)",0.0175042669321292,-0.563546798029557
"1152","Azelaic Acid","D-Leucic Acid",1.4170067702151e-05,0.850738916256157
"1153","Azelaic Acid","DCDP",0.0154055688500389,-0.577832512315271
"1154","Azelaic Acid","Dimethylglycine",0.00592430266774409,-0.628571428571428
"1155","Azelaic Acid","Ergocalciferol",0.000181182550611521,0.741379310344827
"1156","Azelaic Acid","Erythrose-4-Phosphate",0.0356613138293158,-0.522660098522167
"1157","Azelaic Acid","Glucosamine",0.000621097720619507,-0.676354679802955
"1158","Azelaic Acid","Glucose",0.00554603385260089,-0.564532019704433
"1159","Azelaic Acid","Glutaric Acid",9.30141494084465e-13,0.931034482758621
"1160","Azelaic Acid","Glyceraldehyde",6.3677035757989e-05,-0.76551724137931
"1161","Azelaic Acid","Glycerophosphocholine",0.0084452200769286,-0.714778325123153
"1162","Azelaic Acid","Histamine",0.00172176628895935,0.6935960591133
"1163","Azelaic Acid","Histidine",0.0370594357766962,-0.433497536945813
"1164","Azelaic Acid","Hydrocinnamic Acid",0.000560597543040353,0.69064039408867
"1165","Azelaic Acid","L-2-Aminobutyric Acid",0.0411563365905634,-0.461576354679803
"1166","Azelaic Acid","Leucine /D-Norleucine",0.0369268559905489,-0.411822660098522
"1167","Azelaic Acid","Linolenic Acid",0.0054413758774693,-0.631527093596059
"1168","Azelaic Acid","Maleic Acid",4.1822358462831e-06,0.831527093596059
"1169","Azelaic Acid","Methionine",0.00313858616576369,-0.678817733990148
"1170","Azelaic Acid","Myristic Acid",0.0266248707960956,-0.435467980295566
"1171","Azelaic Acid","N-Ac-Arginine",0.00803917215164432,-0.601970443349754
"1172","Azelaic Acid","N-Ac-L-Glutamine",0.0225700422597318,-0.615763546798029
"1173","Azelaic Acid","N-Acetyl-Aspartate (NAA)",0.00325792079366315,0.597536945812808
"1174","Azelaic Acid","N-AcetylGlycine",5.09295433615374e-06,0.795566502463054
"1175","Azelaic Acid","n-Glycylproline",0.00118315235847784,-0.66551724137931
"1176","Azelaic Acid","NADH",0.0140369532934215,-0.622660098522167
"1177","Azelaic Acid","Oxalacetate",0.0164598601073693,0.587192118226601
"1178","Azelaic Acid","PEP",0.000652546892010764,-0.716748768472906
"1179","Azelaic Acid","Phenylacetic Acid",0.00636237883509043,0.611330049261084
"1180","Azelaic Acid","Phosphorylcholine",0.0105989455975267,-0.510837438423645
"1181","Azelaic Acid","Phosphoserine",0.0301970890888162,-0.544827586206896
"1182","Azelaic Acid","Pyridoxamine",0.0121325237321113,0.541379310344827
"1183","Azelaic Acid","Pyruvate",0.00033414639189311,-0.708374384236453
"1184","Azelaic Acid","Retinol",4.52971350024977e-06,0.842857142857143
"1185","Azelaic Acid","S-Adenosylmethionine (SAM)",3.30101823321894e-08,-0.879310344827586
"1186","Azelaic Acid","SAH",0.00149427969981688,-0.735960591133005
"1187","Azelaic Acid","Spermidine",0.0122515647300266,-0.533004926108374
"1188","Azelaic Acid","Suberic Acid",1.95030223694768e-18,0.97487684729064
"1189","Azelaic Acid","Succinylcarnitine",4.06920453993809e-05,-0.790147783251231
"1190","Azelaic Acid","Sucrose",0.00774779765544618,0.513300492610837
"1191","Azelaic Acid","Thiamine",0.000257808392038117,-0.713793103448276
"1192","Azelaic Acid","Trigonelline",2.28398121074739e-05,0.811822660098522
"1193","Azelaic Acid","Tryptophan",0.00159056215618353,-0.67192118226601
"1194","Azelaic Acid","UDP-GlcNAc",0.000126956121335595,-0.758620689655172
"1195","Azelaic Acid","Uracil",5.06158043797203e-05,-0.798029556650246
"1196","Azelaic Acid","Urate",0.00245314125273374,0.6
"1197","Azelaic Acid","Uridine",0.0404227177725023,-0.430049261083744
"1198","Azelaic Acid","Valine",0.0471301048649327,-0.445320197044335
"1199","betaAlanine","Deoxycarnitine",0.00224402182050626,0.655172413793103
"1200","betaAlanine","Imidazoleacetic Acid",0.00566104595741146,0.55615763546798
"1201","betaAlanine","N-Ac-Phenylalanine",0.0142458242208979,-0.548768472906404
"1202","betaAlanine","Neopterin",0.0303681165350075,-0.539408866995074
"1203","betaAlanine","Ornithine",0.0439884375635348,-0.256650246305419
"1204","betaAlanine","Pyridoxamine",0.0349675027896301,-0.599507389162562
"1205","betaAlanine","Sedoheptulose 7-Phosphate",0.0371407420342744,0.361576354679803
"1206","betaAlanine","Serine",0.0194339130546705,-0.332512315270936
"1207","Betaine","Biopterin",0.00280881788738714,0.640394088669951
"1208","Betaine","Cadaverine",3.06905873213349e-07,0.854679802955665
"1209","Betaine","Cholecalciferol",0.000282798611350255,0.75320197044335
"1210","Betaine","Choline",3.5332796777806e-08,0.840394088669951
"1211","Betaine","Citraconic Acid",0.000117731570571908,0.876847290640394
"1212","Betaine","Creatine",0.00609726801231987,0.651231527093596
"1213","Betaine","Cystathionine",0.000326637314183145,-0.733497536945813
"1214","Betaine","Cysteinyl-Glycine (Cys-Gly)",0.0198834415082141,-0.533004926108374
"1215","Betaine","Cytidine",0.0321844093206111,-0.4
"1216","Betaine","D-Leucic Acid",0.000560597543040353,0.727093596059113
"1217","Betaine","DCDP",0.00247659837310078,-0.652709359605911
"1218","Betaine","Dimethylglycine",0.0493739011842634,-0.513300492610837
"1219","Betaine","Ergocalciferol",0.00360966558617682,0.642364532019704
"1220","Betaine","Erythrose-4-Phosphate",0.0292908125108397,-0.4935960591133
"1221","Betaine","gamma-Aminobutyrate",0.004324554406826,-0.649753694581281
"1222","Betaine","Glucosamine",0.000987382039769449,-0.658128078817734
"1223","Betaine","Glucose",0.00108128497274346,-0.639901477832512
"1224","Betaine","Glutaric Acid",4.02823203824718e-08,0.867487684729064
"1225","Betaine","Glyceraldehyde",4.97755000250429e-06,-0.78423645320197
"1226","Betaine","Glycerophosphocholine",0.00178191584041071,-0.797044334975369
"1227","Betaine","Histamine",0.00271737385116117,0.615270935960591
"1228","Betaine","Histidine",0.0238692080634414,-0.475862068965517
"1229","Betaine","Homoarginine",0.00354802755660374,-0.592118226600985
"1230","Betaine","Hydrocinnamic Acid",6.71678082827468e-06,0.795566502463054
"1231","Betaine","Imidazoleacetic Acid",0.0149739049497626,-0.512315270935961
"1232","Betaine","Leucine /D-Norleucine",0.00463044731498613,-0.587684729064039
"1233","Betaine","Maleic Acid",2.35624135586771e-09,0.898029556650246
"1234","Betaine","Margaric Acid",0.0486169995918504,0.401970443349754
"1235","Betaine","Methionine",0.000326680586402973,-0.771428571428571
"1236","Betaine","N-Ac-Arginine",0.00209481626213263,-0.664532019704433
"1237","Betaine","N-Ac-L-Glutamine",0.0264748729204595,-0.550738916256158
"1238","Betaine","N-AcetylGlycine",0.000706490484073716,0.684729064039409
"1239","Betaine","n-Glycylproline",0.000214266520823586,-0.731527093596059
"1240","Betaine","N6-Acetyl-Lysine",0.00147198964215594,-0.716748768472906
"1241","Betaine","Oxalacetate",1.99135886548861e-06,0.864532019704433
"1242","Betaine","Palmitic Acid",0.016287468227817,0.610344827586207
"1243","Betaine","PEP",0.000155755144209947,-0.72167487684729
"1244","Betaine","Phenylacetic Acid",0.000129111739497267,0.791625615763547
"1245","Betaine","Phenylalanine",0.0118624015951159,-0.570935960591133
"1246","Betaine","Phosphorylcholine",0.0230275243172675,-0.534975369458128
"1247","Betaine","Putrescine",0.0339106001207235,-0.463054187192118
"1248","Betaine","Pyridoxamine",6.52432042669327e-05,0.749261083743842
"1249","Betaine","Pyruvate",0.00149630185403398,-0.624630541871921
"1250","Betaine","Retinol",0.000148332538845427,0.752709359605911
"1251","Betaine","S-Adenosylmethionine (SAM)",1.14677230454636e-09,-0.896059113300492
"1252","Betaine","SAH",8.47884549936449e-08,-0.922167487684729
"1253","Betaine","Suberic Acid",1.21379403391248e-07,0.852709359605911
"1254","Betaine","Succinylcarnitine",3.97159601104743e-07,-0.87192118226601
"1255","Betaine","Sucrose",0.00442051251205667,0.509852216748768
"1256","Betaine","Thiamine",0.000394149585928569,-0.700492610837438
"1257","Betaine","Trigonelline",0.00547753617897486,0.67192118226601
"1258","Betaine","Tryptophan",0.00126762113795587,-0.729064039408867
"1259","Betaine","UDP-GlcNAc",1.96381731867026e-05,-0.789162561576355
"1260","Betaine","Uracil",0.00142448221706644,-0.741871921182266
"1261","Betaine","Urate",3.06905873213349e-07,0.818226600985221
"1262","Betaine","Uridine",0.0238692080634414,-0.478325123152709
"1263","Betaine","Valine",0.0146398796281878,-0.552216748768473
"1264","Biopterin","Cadaverine",0.00390278649295143,0.637931034482758
"1265","Biopterin","Choline",0.000808326746520619,0.720689655172414
"1266","Biopterin","Citraconic Acid",0.04580890073898,0.676354679802955
"1267","Biopterin","Cystathionine",0.0153374067193204,-0.55320197044335
"1268","Biopterin","Deoxycarnitine",0.049182382032577,-0.398522167487685
"1269","Biopterin","Deoxyguanosine",0.000365673833259068,0.611822660098522
"1270","Biopterin","Erythrose-4-Phosphate",0.00842524537610021,-0.591133004926108
"1271","Biopterin","G1P/F1P/F6P",0.0139721596093793,-0.545812807881773
"1272","Biopterin","G6P",0.0271381714201977,-0.510344827586207
"1273","Biopterin","gamma-Aminobutyrate",0.0200995147185291,-0.6
"1274","Biopterin","Glucosamine",0.0104088376504057,-0.567487684729064
"1275","Biopterin","Glucose",0.0146398796281878,-0.479310344827586
"1276","Biopterin","Glutaric Acid",0.0458966787079396,0.557142857142857
"1277","Biopterin","Glyceraldehyde",0.00504889187808097,-0.537931034482758
"1278","Biopterin","Glycerophosphocholine",9.5097282305442e-05,-0.723152709359606
"1279","Biopterin","Guanine",4.2954144168537e-05,0.722660098522167
"1280","Biopterin","Histidine",0.00119449308644572,-0.66256157635468
"1281","Biopterin","Homoarginine",0.0193705123410401,-0.461576354679803
"1282","Biopterin","Hydrocinnamic Acid",0.000415993572313081,0.754679802955665
"1283","Biopterin","Imidazoleacetic Acid",0.000755851570111404,-0.689655172413793
"1284","Biopterin","IMP",0.0333483139758575,0.199507389162562
"1285","Biopterin","Indole-2-Carboxylic Acid",0.00964640271559021,0.625123152709359
"1286","Biopterin","Indole-3-Carboxylic Acid",0.0309318463599982,0.545320197044335
"1287","Biopterin","isoValeric Acid /3-Oxobutanoic Acid/4-Oxobutanoic Acid",0.032546032756091,-0.401477832512315
"1288","Biopterin","L-Kynurenine",0.0110326967027912,-0.41871921182266
"1289","Biopterin","Leucine /D-Norleucine",0.00268840356165973,-0.538916256157635
"1290","Biopterin","Maleic Acid",0.0245552356436041,0.570443349753694
"1291","Biopterin","Methionine",0.00420785080194263,-0.638423645320197
"1292","Biopterin","N-Ac-Phenylalanine",0.00109705911837666,0.548768472906404
"1293","Biopterin","n-Glycylproline",0.0267769186806767,-0.472413793103448
"1294","Biopterin","N2,N2-Dimethylguanosine",0.0111410818723018,0.365024630541872
"1295","Biopterin","N6-Trimethyllysine",0.0270939900915452,-0.369950738916256
"1296","Biopterin","Neopterin",0.00094852562747877,0.631527093596059
"1297","Biopterin","Oxalacetate",0.00947747340494963,0.588669950738916
"1298","Biopterin","Palmitic Acid",0.017071206367833,0.521674876847291
"1299","Biopterin","PEP",0.00818663349724378,-0.634482758620689
"1300","Biopterin","Phenylalanine",0.0110305010074962,-0.533004926108374
"1301","Biopterin","Proline",0.043985418340852,0.445320197044335
"1302","Biopterin","Putrescine",0.0291907736471433,-0.394088669950739
"1303","Biopterin","Pyridoxamine",7.22476860613434e-06,0.786699507389162
"1304","Biopterin","S-Adenosylmethionine (SAM)",0.00897714680759685,-0.579310344827586
"1305","Biopterin","SAH",0.0123455114830581,-0.609852216748768
"1306","Biopterin","Succinylcarnitine",0.045830952473306,-0.503940886699507
"1307","Biopterin","Sucrose",0.0152587886689971,0.450246305418719
"1308","Biopterin","Taurine",0.000735504465798789,0.507881773399015
"1309","Biopterin","Thiamine",0.0308639472555426,-0.440886699507389
"1310","Biopterin","Threonine",0.0433187039277203,-0.46551724137931
"1311","Biopterin","Urate",1.83851053420691e-07,0.883251231527094
"1312","Biopterin","Uridine",0.00448015358273576,-0.499507389162561
